PPvec,blockVec,stimLevelVec,sidVec,chanVec,PPfromAvgVec
1.74597571885526e-05,1,1000,"2e114",1,1.52609439235526e-05
1.42339227338525e-05,1,1000,"2e114",2,0
1.11917123401872e-05,1,1000,"2e114",3,1.66707270006259e-05
2.75585888106053e-05,1,1000,"2e114",4,2.71889240797018e-05
NaN,1,1000,"2e114",5,NaN
NaN,1,1000,"2e114",6,NaN
1.31499561972158e-05,1,1000,"2e114",7,1.65466946770493e-05
8.39300923959261e-05,1,1000,"2e114",8,7.08975101128937e-05
1.05204082452505e-05,1,1000,"2e114",1,1.16148262111884e-05
1.00914717338215e-05,1,1000,"2e114",2,0
1.27546289854748e-05,1,1000,"2e114",3,3.20303621044972e-06
2.43768696200923e-05,1,1000,"2e114",4,2.43768696200923e-05
NaN,1,1000,"2e114",5,NaN
NaN,1,1000,"2e114",6,NaN
1.69640276326666e-06,1,1000,"2e114",7,9.95356593906854e-06
1.01246708102199e-05,1,1000,"2e114",8,8.09336431221925e-07
5.23379207774667e-06,1,1000,"2e114",1,5.66395419510379e-07
8.39257362558521e-06,1,1000,"2e114",2,0
1.95957183404872e-05,1,1000,"2e114",3,1.05743451697682e-05
5.37728051010386e-05,1,1000,"2e114",4,4.10417255358896e-05
NaN,1,1000,"2e114",5,NaN
NaN,1,1000,"2e114",6,NaN
NaN,1,1000,"2e114",7,1.94112642472269e-05
4.28866013079929e-05,1,1000,"2e114",8,4.79039602951248e-05
2.05634721189598e-05,1,1000,"2e114",1,1.30868026566963e-05
1.419950498963e-05,1,1000,"2e114",2,0
6.61460820410198e-07,1,1000,"2e114",3,1.40336533510611e-05
2.3099555532795e-05,1,1000,"2e114",4,1.84967633991706e-07
NaN,1,1000,"2e114",5,NaN
NaN,1,1000,"2e114",6,NaN
2.27063222694856e-05,1,1000,"2e114",7,2.00204191921497e-05
0.000145282037327091,1,1000,"2e114",8,2.76483689581098e-05
0.000155672795749614,1,1000,"2e114",1,7.88496226308365e-05
2.15154772937296e-05,1,1000,"2e114",2,0
1.73867699605607e-05,1,1000,"2e114",3,5.17675393741391e-06
4.86894753975429e-05,1,1000,"2e114",4,4.32388124016555e-05
NaN,1,1000,"2e114",5,NaN
NaN,1,1000,"2e114",6,NaN
8.40041668582455e-06,1,1000,"2e114",7,7.86449859863542e-06
2.57143539871215e-05,1,1000,"2e114",8,6.16672040513892e-06
4.67384046237186e-05,1,1000,"2e114",1,4.42286727417379e-05
1.76180464661007e-05,1,1000,"2e114",2,0
4.03973951279899e-06,1,1000,"2e114",3,1.09467192141034e-06
1.58471757553049e-05,1,1000,"2e114",4,1.23871404443007e-05
NaN,1,1000,"2e114",5,NaN
NaN,1,1000,"2e114",6,NaN
3.75998643874708e-06,1,1000,"2e114",7,1.33977349359852e-06
3.80064428868307e-05,1,1000,"2e114",8,1.58649557382146e-06
1.02941889836743e-05,1,1000,"2e114",1,6.32348939947654e-06
9.01557429060889e-06,1,1000,"2e114",2,0
8.77506873688117e-06,1,1000,"2e114",3,3.4365401682421e-06
2.47771132121675e-05,1,1000,"2e114",4,1.28077213621062e-05
NaN,1,1000,"2e114",5,NaN
NaN,1,1000,"2e114",6,NaN
NaN,1,1000,"2e114",7,1.96791109811992e-05
2.09714132145185e-05,1,1000,"2e114",8,1.05668181854781e-05
1.50037951161298e-05,1,1000,"2e114",1,5.18466307855384e-08
2.22224061755658e-05,1,1000,"2e114",2,0
3.14123169945972e-05,1,1000,"2e114",3,1.59188872035314e-05
5.92279113026516e-05,1,1000,"2e114",4,4.75200406766483e-05
NaN,1,1000,"2e114",5,NaN
NaN,1,1000,"2e114",6,NaN
2.21451692794319e-06,1,1000,"2e114",7,8.431571256997e-06
1.25596679095391e-05,1,1000,"2e114",8,4.6625349717898e-06
1.78858671706266e-05,1,1000,"2e114",1,1.66287120355326e-05
1.73218802322187e-05,1,1000,"2e114",2,0
1.33537877802775e-05,1,1000,"2e114",3,1.42149494652642e-05
1.82986245046993e-05,1,1000,"2e114",4,1.82416459536908e-06
NaN,1,1000,"2e114",5,NaN
NaN,1,1000,"2e114",6,NaN
4.21354209013195e-05,1,1000,"2e114",7,2.08535587477783e-05
2.1828425376747e-06,1,1000,"2e114",8,1.93062732810393e-05
7.76170465925539e-06,1,1000,"2e114",1,4.3615510556564e-07
1.10904966387282e-05,1,1000,"2e114",2,0
1.01717293245597e-05,1,1000,"2e114",3,6.09455341977311e-06
1.17218024213473e-05,1,1000,"2e114",4,3.28900363091898e-06
NaN,1,1000,"2e114",5,NaN
NaN,1,1000,"2e114",6,NaN
2.71241312800729e-05,1,1000,"2e114",7,1.28119815487031e-05
1.54541743305081e-05,1,1000,"2e114",8,1.69080944845516e-05
1.09553630469202e-05,1,1000,"2e114",1,6.93318893160949e-06
1.36674244217899e-05,1,1000,"2e114",2,0
5.23702153251094e-06,1,1000,"2e114",3,1.75993403980753e-05
7.47560236431612e-06,1,1000,"2e114",4,2.83915257846495e-06
NaN,1,1000,"2e114",5,NaN
NaN,1,1000,"2e114",6,NaN
5.58000111434754e-05,1,1000,"2e114",7,4.02672894275386e-05
0.000161840709660123,1,1000,"2e114",8,0.000160559093677388
9.97751558183502e-06,1,1000,"2e114",1,1.75119149304993e-06
8.08398245341324e-06,1,1000,"2e114",2,0
2.15975602982872e-05,1,1000,"2e114",3,4.1043957456927e-06
5.55904325344423e-05,1,1000,"2e114",4,4.86296430355039e-05
NaN,1,1000,"2e114",5,NaN
NaN,1,1000,"2e114",6,NaN
1.68569033040756e-05,1,1000,"2e114",7,9.10956457683148e-06
